order_id,order_date,region,category,product,quantity,unit_price,discount_pct,revenue,cost,profit,customer_segment
ORD11751,2024-10-21,North,Books,Self-Help Book,4,27.2,0,108.8,49.87,58.93,New
ORD10087,2024-10-21,East,Sports,Yoga Mat,1,177.28,5,168.42,111.67,56.75,Returning
ORD11421,2024-10-21,West,Apparel,Cotton T-Shirt,5,117.24,0,586.2,380.51,205.69,VIP
ORD11745,2024-10-22,South,Home & Kitchen,Air Fryer,1,33.02,0,33.02,16.93,16.09,Returning
ORD11131,2024-10-22,North,Apparel,Running Shoes,4,10.3,0,41.2,20.98,20.22,Returning
ORD11414,2024-10-22,North,Home & Kitchen,Air Fryer,1,223.95,20,179.16,102.15,77.01,Returning
ORD10116,2024-10-22,East,Home & Kitchen,Air Fryer,5,197.31,0,986.55,541.71,444.84,Returning
ORD10778,2024-10-23,East,Sports,Cycling Helmet,5,29.8,10,134.1,94.65,39.45,VIP
ORD10974,2024-10-23,West,Apparel,Cotton T-Shirt,2,115.91,0,231.82,108.55,123.27,VIP
ORD11610,2024-10-23,North,Apparel,Running Shoes,5,104.17,5,494.81,308.58,186.23,New
ORD11229,2024-10-23,North,Apparel,Cotton T-Shirt,2,50.48,0,100.96,50.19,50.77,VIP
ORD11546,2024-10-24,East,Sports,Yoga Mat,2,92.84,0,185.68,103.38,82.3,Returning
ORD10749,2024-10-24,East,Apparel,Running Shoes,1,88.5,0,88.5,42.35,46.15,Returning
ORD10486,2024-10-24,East,Sports,Football,5,157.19,0,785.95,451.97,333.98,New
ORD10981,2024-10-24,South,Sports,Dumbbell Set,2,119.12,20,190.59,145.53,45.06,VIP
ORD10163,2024-10-24,East,Books,Fiction Novel,4,10.26,15,34.88,26.44,8.44,New
ORD11023,2024-10-25,South,Sports,Dumbbell Set,2,66.93,0,133.86,77.89,55.97,New
ORD11481,2024-10-25,East,Sports,Football,4,87.59,0,350.36,207.76,142.6,VIP
ORD10800,2024-10-25,West,Sports,Yoga Mat,2,57.93,10,104.27,55.7,48.57,New
ORD11325,2024-10-26,South,Apparel,Denim Jacket,3,104.68,0,314.04,199.62,114.42,VIP
ORD10480,2024-10-26,North,Books,Biography,3,31.26,0,93.78,60.82,32.96,New
ORD10837,2024-10-26,South,Apparel,Running Shoes,5,87.05,0,435.25,229.24,206.01,VIP
ORD10884,2024-10-26,South,Apparel,Sneakers,3,85.67,0,257.01,147.33,109.68,New
ORD10402,2024-10-26,South,Apparel,Cotton T-Shirt,5,30.39,0,151.95,85.33,66.62,Returning
ORD11330,2024-10-27,East,Sports,Dumbbell Set,5,59.33,15,252.15,137.76,114.39,VIP
ORD11720,2024-10-27,West,Sports,Resistance Bands,5,56.58,5,268.75,182.14,86.61,Returning
ORD10369,2024-10-27,North,Sports,Dumbbell Set,5,84.11,0,420.55,210.54,210.01,Returning
ORD11694,2024-10-27,North,Apparel,Wool Sweater,1,26.9,5,25.55,12.9,12.65,New
ORD10591,2024-10-27,North,Electronics,Bluetooth Speaker,1,234.63,5,222.9,110.56,112.34,New
ORD11675,2024-10-28,North,Home & Kitchen,Air Fryer,1,152.11,0,152.11,72.55,79.56,Returning
ORD10753,2024-10-28,North,Apparel,Running Shoes,4,49.6,0,198.4,115.81,82.59,New
ORD11195,2024-10-28,South,Sports,Yoga Mat,4,178.92,0,715.68,394.08,321.6,New
ORD11580,2024-10-28,North,Sports,Dumbbell Set,1,150.82,0,150.82,89.05,61.77,New
ORD11464,2024-10-29,North,Sports,Resistance Bands,1,83.71,0,83.71,39.67,44.04,Returning
ORD11516,2024-10-29,East,Home & Kitchen,Blender,2,221.72,0,443.44,258.25,185.19,New
ORD10065,2024-10-29,West,Sports,Resistance Bands,3,31.36,0,94.08,57.1,36.98,New
ORD11422,2024-10-30,East,Books,Biography,3,39.26,0,117.78,56.07,61.71,Returning
ORD11836,2024-10-30,North,Books,Cookbook,5,21.07,0,105.35,65.05,40.3,New
ORD11734,2024-10-30,South,Apparel,Cotton T-Shirt,5,89.05,20,356.2,269.19,87.01,Returning
ORD11809,2024-10-30,West,Home & Kitchen,Vacuum Cleaner,1,245.77,15,208.9,159.72,49.18,Returning
ORD10180,2024-10-30,West,Sports,Resistance Bands,1,165.55,0,165.55,92.17,73.38,Returning
ORD11274,2024-10-30,West,Sports,Football,2,27.64,0,55.28,33.83,21.45,VIP
ORD10864,2024-11-01,North,Apparel,Denim Jacket,4,28.6,10,102.96,65.86,37.1,VIP
ORD10560,2024-11-01,East,Sports,Resistance Bands,3,90.98,10,245.65,145.69,99.96,Returning
ORD10921,2024-11-01,North,Books,Cookbook,2,32.81,0,65.62,31.86,33.76,New
ORD10483,2024-11-01,South,Electronics,Bluetooth Speaker,4,567.14,5,2155.13,1234.53,920.6,New
ORD10066,2024-11-01,East,Apparel,Cotton T-Shirt,4,109.35,20,349.92,231.14,118.78,Returning
ORD11991,2024-11-02,East,Sports,Cycling Helmet,3,54.87,0,164.61,81.63,82.98,Returning
ORD11326,2024-11-02,East,Books,Tech Manual,5,9.59,0,47.95,21.91,26.04,Returning
ORD11160,2024-11-02,North,Electronics,Smartwatch,5,510.54,0,2552.7,1235.36,1317.34,New
ORD11427,2024-11-03,North,Apparel,Sneakers,4,101.54,0,406.16,212.03,194.13,Returning
ORD11308,2024-11-03,West,Apparel,Running Shoes,2,83.52,0,167.04,98.7,68.34,New
ORD11593,2024-11-03,East,Electronics,Laptop Stand,2,526.28,0,1052.56,501.34,551.22,New
ORD11004,2024-11-03,North,Apparel,Running Shoes,4,47.85,0,191.4,98.31,93.09,VIP
ORD10620,2024-11-04,South,Sports,Dumbbell Set,3,163.34,5,465.52,313.39,152.13,New
ORD10601,2024-11-04,South,Apparel,Running Shoes,1,76.27,0,76.27,46.73,29.54,Returning
ORD10983,2024-11-04,South,Sports,Resistance Bands,5,112.45,0,562.25,342.15,220.1,Returning
ORD11469,2024-11-04,South,Apparel,Wool Sweater,4,40.14,0,160.56,98.59,61.97,New
ORD11706,2024-11-04,North,Home & Kitchen,Air Fryer,1,21.03,10,18.93,12.2,6.73,New
ORD11182,2024-11-05,South,Apparel,Wool Sweater,1,71.42,0,71.42,40.42,31.0,Returning
ORD10430,2024-11-05,West,Books,Cookbook,4,34.45,0,137.8,77.24,60.56,New
ORD10681,2024-11-05,East,Sports,Resistance Bands,3,70.79,0,212.37,119.97,92.4,New
ORD10129,2024-11-05,West,Home & Kitchen,Air Fryer,4,190.97,0,763.88,422.07,341.81,Returning
ORD10993,2024-11-06,West,Home & Kitchen,Vacuum Cleaner,3,217.86,0,653.58,316.58,337.0,New
ORD11035,2024-11-06,East,Home & Kitchen,Blender,2,237.85,0,475.7,219.78,255.92,New
ORD10893,2024-11-07,West,Books,Tech Manual,4,11.81,10,42.52,26.02,16.5,Returning
ORD11123,2024-11-07,South,Books,Tech Manual,5,28.93,0,144.65,81.96,62.69,Returning
ORD11280,2024-11-07,South,Apparel,Running Shoes,3,31.47,10,84.97,53.43,31.54,Returning
ORD11390,2024-11-08,West,Home & Kitchen,Coffee Maker,4,112.68,0,450.72,255.15,195.57,New
ORD10738,2024-11-08,East,Home & Kitchen,Blender,1,166.89,15,141.86,95.49,46.37,VIP
ORD10167,2024-11-08,East,Electronics,Wireless Earbuds,3,487.08,15,1242.05,706.54,535.51,New
ORD10766,2024-11-09,South,Books,Biography,4,29.71,0,118.84,66.06,52.78,New
ORD10258,2024-11-09,East,Apparel,Wool Sweater,3,109.59,0,328.77,176.58,152.19,Returning
ORD11303,2024-11-10,North,Sports,Resistance Bands,3,20.92,0,62.76,40.41,22.35,New
ORD10526,2024-11-10,South,Apparel,Sneakers,2,114.39,15,194.46,133.63,60.83,New
ORD11074,2024-11-10,East,Electronics,Smartwatch,1,569.39,0,569.39,342.85,226.54,New
ORD10058,2024-11-11,South,Sports,Resistance Bands,4,66.32,5,252.02,123.5,128.52,Returning
ORD10809,2024-11-12,South,Electronics,Smartwatch,1,753.82,0,753.82,358.06,395.76,New
ORD11077,2024-11-12,West,Books,Self-Help Book,2,16.26,0,32.52,19.31,13.21,Returning
ORD10274,2024-11-13,North,Sports,Yoga Mat,5,77.69,0,388.45,178.25,210.2,New
ORD10972,2024-11-13,North,Home & Kitchen,Vacuum Cleaner,3,181.81,0,545.43,247.87,297.56,VIP
ORD10768,2024-11-13,North,Sports,Dumbbell Set,2,24.17,0,48.34,27.56,20.78,Returning
ORD11635,2024-11-13,East,Books,Self-Help Book,1,39.53,0,39.53,22.3,17.23,VIP
ORD11944,2024-11-14,West,Home & Kitchen,Coffee Maker,1,188.97,15,160.62,91.52,69.1,Returning
ORD10963,2024-11-14,West,Sports,Dumbbell Set,3,59.56,0,178.68,89.34,89.34,Returning
ORD11540,2024-11-15,West,Sports,Resistance Bands,2,181.39,10,326.5,186.89,139.61,Returning
ORD10265,2024-11-15,South,Books,Tech Manual,1,7.73,0,7.73,3.92,3.81,Returning
ORD11518,2024-11-17,North,Sports,Yoga Mat,3,144.17,5,410.88,228.48,182.4,New
ORD11149,2024-11-17,West,Apparel,Wool Sweater,3,52.4,10,141.48,91.64,49.84,New
ORD10984,2024-11-17,East,Home & Kitchen,Blender,2,183.34,5,348.35,189.42,158.93,New
ORD11732,2024-11-18,North,Home & Kitchen,Cookware Set,2,110.66,0,221.32,141.13,80.19,VIP
ORD11912,2024-11-18,East,Electronics,Bluetooth Speaker,3,817.73,20,1962.55,1335.65,626.9,New
ORD10278,2024-11-19,North,Books,Fiction Novel,2,29.15,0,58.3,31.55,26.75,New
ORD10779,2024-11-19,North,Electronics,Bluetooth Speaker,5,651.99,0,3259.95,1991.81,1268.14,New
ORD11163,2024-11-19,East,Apparel,Sneakers,3,78.42,5,223.5,130.22,93.28,Returning
ORD11044,2024-11-20,East,Home & Kitchen,Vacuum Cleaner,1,138.81,0,138.81,65.27,73.54,New
ORD11521,2024-11-20,North,Electronics,Wireless Earbuds,4,252.8,10,910.08,624.32,285.76,Returning
ORD10561,2024-11-20,South,Home & Kitchen,Coffee Maker,2,234.09,5,444.77,210.83,233.94,New
ORD10628,2024-11-20,West,Sports,Yoga Mat,4,45.74,0,182.96,99.04,83.92,New
ORD11405,2024-11-20,East,Home & Kitchen,Cookware Set,4,225.4,0,901.6,579.64,321.96,Returning
ORD10140,2024-11-21,North,Home & Kitchen,Cookware Set,5,22.09,10,99.4,50.11,49.29,New
ORD10367,2024-11-21,North,Apparel,Cotton T-Shirt,1,84.36,5,80.14,42.54,37.6,New
ORD11717,2024-11-22,West,Electronics,Bluetooth Speaker,3,378.05,10,1020.74,683.14,337.6,New
ORD10302,2024-11-22,East,Apparel,Cotton T-Shirt,2,32.07,10,57.73,29.43,28.3,New
ORD11227,2024-11-23,South,Electronics,Smartwatch,5,771.7,20,3086.8,1812.46,1274.34,New
ORD10698,2024-11-23,North,Electronics,Bluetooth Speaker,1,788.69,5,749.26,504.05,245.21,Returning
ORD11093,2024-11-23,South,Sports,Cycling Helmet,1,166.79,0,166.79,84.58,82.21,New
ORD11653,2024-11-25,West,Books,Cookbook,5,10.86,0,54.3,30.96,23.34,New
ORD10988,2024-11-25,West,Sports,Dumbbell Set,5,34.97,0,174.85,93.46,81.39,Returning
ORD10543,2024-11-25,East,Books,Biography,2,37.31,10,67.16,35.56,31.6,New
ORD10694,2024-11-25,West,Home & Kitchen,Vacuum Cleaner,2,213.88,0,427.76,207.37,220.39,Returning
ORD10767,2024-11-26,North,Apparel,Wool Sweater,5,13.57,0,67.85,36.38,31.47,Returning
ORD10471,2024-11-26,West,Electronics,Smartwatch,2,844.85,15,1436.24,763.64,672.6,New
ORD11935,2024-11-26,East,Sports,Dumbbell Set,5,114.41,0,572.05,344.91,227.14,Returning
ORD10395,2024-11-28,East,Sports,Football,5,134.94,0,674.7,362.11,312.59,Returning
ORD11031,2024-11-28,West,Home & Kitchen,Blender,2,159.5,10,287.1,178.42,108.68,New
ORD11315,2024-11-28,South,Electronics,Bluetooth Speaker,4,461.78,0,1847.12,1056.0,791.12,VIP
ORD10757,2024-11-28,East,Home & Kitchen,Coffee Maker,1,144.33,15,122.68,66.82,55.86,Returning
ORD11264,2024-11-28,East,Home & Kitchen,Coffee Maker,5,129.0,0,645.0,409.37,235.63,New
ORD10890,2024-11-28,West,Electronics,Wireless Earbuds,4,180.09,0,720.36,444.38,275.98,VIP
ORD11058,2024-11-28,East,Apparel,Wool Sweater,2,81.4,15,138.38,76.47,61.91,New
ORD10577,2024-11-29,South,Electronics,4K Monitor,2,255.9,0,511.8,308.92,202.88,Returning
ORD10182,2024-11-29,North,Apparel,Cotton T-Shirt,5,16.63,0,83.15,41.69,41.46,Returning
ORD11059,2024-11-29,West,Home & Kitchen,Blender,2,55.38,15,94.15,59.65,34.5,Returning
ORD10657,2024-11-30,West,Apparel,Sneakers,2,43.45,10,78.21,53.61,24.6,Returning
ORD11712,2024-11-30,East,Home & Kitchen,Coffee Maker,5,117.04,0,585.2,356.09,229.11,Returning
ORD10181,2024-12-01,East,Home & Kitchen,Cookware Set,5,239.77,10,1078.97,754.8,324.17,Returning
ORD11231,2024-12-01,East,Books,Fiction Novel,5,12.63,0,63.15,30.94,32.21,New
ORD11493,2024-12-01,North,Apparel,Sneakers,3,49.65,0,148.95,79.7,69.25,VIP
ORD10686,2024-12-02,West,Sports,Football,4,105.51,0,422.04,227.84,194.2,New
ORD10879,2024-12-02,East,Home & Kitchen,Cookware Set,2,88.55,0,177.1,98.37,78.73,New
ORD11311,2024-12-02,West,Apparel,Sneakers,3,38.29,0,114.87,58.92,55.95,Returning
ORD10299,2024-12-02,East,Books,Cookbook,1,13.02,0,13.02,8.18,4.84,Returning
ORD10151,2024-12-03,South,Books,Fiction Novel,2,5.46,5,10.37,6.22,4.15,Returning
ORD10007,2024-12-03,East,Sports,Yoga Mat,5,192.82,0,964.1,546.98,417.12,Returning
ORD11378,2024-12-04,West,Sports,Yoga Mat,1,70.8,0,70.8,44.11,26.69,New
ORD10906,2024-12-04,West,Books,Cookbook,1,39.01,0,39.01,20.47,18.54,Returning
ORD10411,2024-12-04,East,Apparel,Cotton T-Shirt,5,78.71,0,393.55,255.07,138.48,Returning
ORD10126,2024-12-05,East,Sports,Yoga Mat,1,157.13,0,157.13,78.21,78.92,Returning
ORD11576,2024-12-05,North,Apparel,Wool Sweater,3,34.17,0,102.51,49.62,52.89,Returning
ORD10405,2024-12-05,West,Home & Kitchen,Vacuum Cleaner,4,207.44,0,829.76,497.5,332.26,Returning
ORD11335,2024-12-05,North,Sports,Resistance Bands,2,75.51,0,151.02,92.71,58.31,Returning
ORD10799,2024-12-05,North,Apparel,Running Shoes,1,54.7,10,49.23,31.85,17.38,Returning
ORD11476,2024-12-06,North,Electronics,Wireless Earbuds,3,465.44,0,1396.32,674.51,721.81,Returning
ORD10874,2024-12-06,North,Sports,Yoga Mat,3,49.85,0,149.55,68.79,80.76,New
ORD11140,2024-12-06,North,Electronics,Smartwatch,2,356.35,5,677.06,440.26,236.8,VIP
ORD10193,2024-12-07,North,Home & Kitchen,Blender,5,142.58,0,712.9,462.55,250.35,Returning
ORD11976,2024-12-07,West,Apparel,Denim Jacket,2,11.92,5,22.65,11.88,10.77,New
ORD11273,2024-12-07,North,Electronics,Wireless Earbuds,1,865.76,0,865.76,428.74,437.02,New
ORD10671,2024-12-07,South,Electronics,Smartwatch,4,714.84,0,2859.36,1513.51,1345.85,VIP
ORD10239,2024-12-07,South,Sports,Yoga Mat,4,191.97,0,767.88,383.48,384.4,New
ORD11125,2024-12-07,North,Electronics,Wireless Earbuds,1,367.98,0,367.98,182.51,185.47,Returning
ORD10111,2024-12-07,West,Electronics,Smartwatch,1,565.63,0,565.63,356.35,209.28,New
ORD10562,2024-12-07,South,Books,Fiction Novel,1,21.75,0,21.75,13.02,8.73,Returning
ORD11327,2024-12-07,West,Books,Fiction Novel,2,20.97,0,41.94,25.1,16.84,VIP
ORD11233,2024-12-08,South,Apparel,Wool Sweater,2,96.5,20,154.4,91.73,62.67,VIP
ORD10349,2024-12-08,North,Sports,Cycling Helmet,1,137.66,10,123.89,86.62,37.27,Returning
ORD11471,2024-12-08,West,Sports,Cycling Helmet,2,35.83,5,68.08,34.09,33.99,New
ORD11179,2024-12-09,North,Sports,Resistance Bands,4,106.82,0,427.28,228.41,198.87,Returning
ORD11234,2024-12-09,East,Electronics,Smartwatch,1,772.14,0,772.14,348.7,423.44,New
ORD10177,2024-12-09,West,Books,Fiction Novel,5,17.69,10,79.6,51.28,28.32,New
ORD11716,2024-12-09,South,Electronics,Bluetooth Speaker,5,589.59,0,2947.95,1871.87,1076.08,Returning
ORD10841,2024-12-10,North,Home & Kitchen,Air Fryer,1,124.68,0,124.68,69.08,55.6,VIP
ORD10174,2024-12-10,South,Electronics,Smartwatch,1,801.68,0,801.68,469.23,332.45,Returning
ORD11198,2024-12-11,East,Books,Tech Manual,1,44.73,0,44.73,24.33,20.4,Returning
ORD10843,2024-12-11,North,Books,Self-Help Book,4,37.22,0,148.88,76.99,71.89,Returning
ORD10667,2024-12-11,North,Electronics,Bluetooth Speaker,2,508.4,5,965.96,512.09,453.87,Returning
ORD11517,2024-12-11,East,Home & Kitchen,Air Fryer,5,199.05,5,945.49,569.88,375.61,Returning
ORD11810,2024-12-11,East,Home & Kitchen,Coffee Maker,1,46.14,10,41.53,25.29,16.24,Returning
ORD10019,2024-12-11,North,Books,Cookbook,3,28.64,0,85.92,42.56,43.36,Returning
ORD11103,2024-12-12,North,Sports,Resistance Bands,5,98.3,0,491.5,283.45,208.05,New
ORD11658,2024-12-12,East,Electronics,Smartwatch,2,163.35,0,326.7,205.52,121.18,Returning
ORD11984,2024-12-13,East,Apparel,Cotton T-Shirt,3,33.66,5,95.93,56.01,39.92,New
ORD11168,2024-12-13,North,Books,Biography,4,6.65,15,22.61,15.48,7.13,New
ORD10135,2024-12-14,West,Books,Fiction Novel,5,7.46,0,37.3,21.05,16.25,VIP
ORD11312,2024-12-14,North,Home & Kitchen,Blender,3,220.03,20,528.07,349.22,178.85,VIP
ORD11336,2024-12-14,East,Home & Kitchen,Vacuum Cleaner,3,230.56,0,691.68,364.35,327.33,New
ORD10558,2024-12-14,North,Electronics,4K Monitor,4,881.83,0,3527.32,1898.17,1629.15,Returning
ORD10432,2024-12-14,East,Electronics,Bluetooth Speaker,3,854.17,0,2562.51,1242.88,1319.63,Returning
ORD10856,2024-12-14,South,Books,Fiction Novel,5,44.26,10,199.17,120.74,78.43,Returning
ORD11243,2024-12-15,South,Sports,Cycling Helmet,3,114.22,5,325.53,174.27,151.26,New
ORD11496,2024-12-15,West,Sports,Football,3,179.51,0,538.53,328.43,210.1,New
ORD11409,2024-12-15,West,Apparel,Denim Jacket,5,84.05,0,420.25,245.19,175.06,New
ORD11520,2024-12-15,East,Books,Fiction Novel,1,12.46,0,12.46,7.48,4.98,New
ORD11097,2024-12-16,West,Electronics,Bluetooth Speaker,4,771.33,0,3085.32,1466.18,1619.14,VIP
ORD11259,2024-12-16,South,Home & Kitchen,Air Fryer,2,91.25,0,182.5,90.56,91.94,New
ORD10708,2024-12-16,East,Apparel,Denim Jacket,3,33.33,5,94.99,45.39,49.6,New
ORD11332,2024-12-16,East,Sports,Dumbbell Set,2,118.91,0,237.82,120.04,117.78,New
ORD10845,2024-12-16,North,Sports,Yoga Mat,4,185.8,0,743.2,422.51,320.69,New
ORD10159,2024-12-17,North,Books,Cookbook,2,11.47,5,21.79,12.59,9.2,Returning
ORD11834,2024-12-17,East,Electronics,Smartwatch,5,516.48,0,2582.4,1436.83,1145.57,VIP
ORD10784,2024-12-18,East,Sports,Resistance Bands,3,83.54,10,225.56,156.58,68.98,VIP
ORD11603,2024-12-18,South,Electronics,4K Monitor,5,356.96,0,1784.8,978.66,806.14,New
ORD10970,2024-12-19,North,Books,Cookbook,5,42.34,0,211.7,121.03,90.67,Returning
ORD11223,2024-12-19,West,Home & Kitchen,Coffee Maker,5,94.16,10,423.72,212.97,210.75,VIP
ORD10335,2024-12-19,East,Home & Kitchen,Cookware Set,5,210.76,15,895.73,557.5,338.23,Returning
ORD11689,2024-12-19,North,Sports,Dumbbell Set,3,169.01,10,456.33,229.73,226.6,VIP
ORD10696,2024-12-19,East,Home & Kitchen,Cookware Set,2,114.52,0,229.04,109.68,119.36,New
ORD10316,2024-12-20,West,Electronics,4K Monitor,4,523.93,10,1886.15,1030.63,855.52,Returning
ORD10842,2024-12-20,East,Books,Cookbook,2,20.52,0,41.04,18.58,22.46,Returning
ORD11566,2024-12-20,East,Books,Biography,4,18.24,5,69.31,40.88,28.43,New
ORD11166,2024-12-20,East,Home & Kitchen,Blender,5,69.35,20,277.4,213.09,64.31,Returning
ORD11079,2024-12-21,South,Electronics,Bluetooth Speaker,5,517.37,0,2586.85,1643.97,942.88,VIP
ORD10410,2024-12-21,North,Books,Cookbook,2,5.63,5,10.7,6.95,3.75,New
ORD10237,2024-12-21,South,Books,Biography,2,37.11,15,63.09,34.6,28.49,New
ORD10863,2024-12-21,South,Apparel,Denim Jacket,2,92.9,10,167.22,94.18,73.04,Returning
ORD10616,2024-12-22,East,Sports,Resistance Bands,4,73.81,0,295.24,135.07,160.17,New
ORD10132,2024-12-22,North,Apparel,Sneakers,1,34.62,0,34.62,21.65,12.97,New
ORD11251,2024-12-22,East,Home & Kitchen,Coffee Maker,1,25.88,0,25.88,13.22,12.66,Returning
ORD11902,2024-12-22,West,Books,Cookbook,5,14.52,0,72.6,46.94,25.66,New
ORD10282,2024-12-22,North,Sports,Cycling Helmet,5,98.04,0,490.2,275.36,214.84,New
ORD11082,2024-12-23,South,Apparel,Denim Jacket,1,96.26,0,96.26,49.69,46.57,Returning
ORD11778,2024-12-23,North,Sports,Dumbbell Set,5,88.28,0,441.4,204.73,236.67,New
ORD11621,2024-12-23,East,Sports,Cycling Helmet,3,124.6,20,299.04,179.7,119.34,Returning
ORD11955,2024-12-23,West,Sports,Dumbbell Set,2,122.95,0,245.9,123.47,122.43,New
ORD10304,2024-12-23,West,Home & Kitchen,Air Fryer,4,186.32,0,745.28,417.23,328.05,New
ORD11724,2024-12-24,West,Books,Tech Manual,2,44.42,0,88.84,42.53,46.31,New
ORD10721,2024-12-24,South,Apparel,Running Shoes,5,49.46,0,247.3,151.12,96.18,New
ORD10340,2024-12-24,South,Sports,Football,3,154.54,0,463.62,241.74,221.88,Returning
ORD10816,2024-12-24,West,Apparel,Denim Jacket,5,44.09,0,220.45,133.65,86.8,VIP
ORD11838,2024-12-25,East,Electronics,Bluetooth Speaker,1,826.89,0,826.89,476.6,350.29,New
ORD10100,2024-12-25,West,Electronics,Wireless Earbuds,4,567.98,0,2271.92,1292.9,979.02,Returning
ORD10445,2024-12-25,West,Electronics,Smartwatch,2,292.05,15,496.48,368.49,127.99,Returning
ORD11996,2024-12-25,East,Apparel,Running Shoes,4,89.53,0,358.12,213.44,144.68,New
ORD11345,2024-12-25,East,Home & Kitchen,Coffee Maker,4,76.42,10,275.11,140.82,134.29,New
ORD11350,2024-12-26,East,Home & Kitchen,Air Fryer,5,153.19,5,727.65,392.74,334.91,VIP
ORD11816,2024-12-26,East,Sports,Dumbbell Set,5,95.3,0,476.5,287.2,189.3,Returning
ORD10330,2024-12-26,West,Electronics,Smartwatch,2,667.57,0,1335.14,636.67,698.47,New
ORD10833,2024-12-26,West,Electronics,Bluetooth Speaker,4,212.53,0,850.12,502.55,347.57,Returning
ORD11215,2024-12-26,West,Sports,Cycling Helmet,4,172.09,0,688.36,312.74,375.62,New
ORD11903,2024-12-27,North,Electronics,Bluetooth Speaker,3,185.81,0,557.43,265.88,291.55,New
ORD10377,2024-12-28,West,Electronics,Smartwatch,5,740.54,0,3702.7,2283.56,1419.14,Returning
ORD10138,2024-12-28,West,Electronics,Bluetooth Speaker,2,809.3,0,1618.6,1022.53,596.07,New
ORD10802,2024-12-28,South,Books,Tech Manual,4,43.46,0,173.84,90.21,83.63,VIP
ORD10787,2024-12-28,East,Sports,Cycling Helmet,2,111.22,0,222.44,140.12,82.32,Returning
ORD10449,2024-12-29,East,Electronics,Smartwatch,1,560.02,0,560.02,325.78,234.24,Returning
ORD10939,2024-12-29,North,Home & Kitchen,Vacuum Cleaner,1,152.21,0,152.21,79.02,73.19,New
ORD10518,2024-12-29,East,Apparel,Denim Jacket,5,52.15,15,221.64,160.13,61.51,New
ORD11741,2024-12-30,West,Home & Kitchen,Air Fryer,2,155.93,10,280.67,194.98,85.69,VIP
ORD11085,2024-12-30,South,Sports,Cycling Helmet,2,38.08,15,64.74,37.66,27.08,Returning
ORD10918,2024-12-30,North,Apparel,Wool Sweater,1,74.06,5,70.36,38.42,31.94,Returning
ORD11337,2024-12-30,North,Sports,Dumbbell Set,5,137.31,10,617.9,368.3,249.6,New
ORD10420,2024-12-31,North,Books,Self-Help Book,1,32.65,0,32.65,15.13,17.52,New
ORD11746,2024-12-31,North,Books,Tech Manual,5,29.11,0,145.55,84.09,61.46,Returning
ORD11927,2024-12-31,South,Home & Kitchen,Blender,5,86.83,0,434.15,254.92,179.23,New
ORD11304,2024-12-31,North,Sports,Dumbbell Set,5,103.94,5,493.72,334.27,159.45,New
ORD10253,2024-12-31,North,Electronics,4K Monitor,3,699.48,0,2098.44,1314.64,783.8,New
ORD10373,2024-12-31,North,Electronics,4K Monitor,4,808.1,0,3232.4,1614.62,1617.78,New
ORD11650,2024-12-31,North,Books,Biography,2,13.47,0,26.94,16.93,10.01,New
ORD10437,2025-01-01,South,Books,Biography,1,16.14,0,16.14,7.34,8.8,New
ORD10371,2025-01-01,North,Home & Kitchen,Blender,5,224.71,15,955.02,603.21,351.81,New
ORD11731,2025-01-01,East,Electronics,4K Monitor,3,501.31,20,1203.14,904.51,298.63,VIP
ORD10048,2025-01-01,West,Electronics,Laptop Stand,4,862.55,0,3450.2,1615.87,1834.33,New
ORD11802,2025-01-01,West,Sports,Football,4,54.13,10,194.87,107.22,87.65,New
ORD10528,2025-01-01,West,Books,Tech Manual,4,11.78,0,47.12,26.74,20.38,New
ORD10635,2025-01-02,North,Sports,Football,5,31.09,0,155.45,80.36,75.09,VIP
ORD10622,2025-01-02,West,Sports,Resistance Bands,1,68.51,0,68.51,42.69,25.82,VIP
ORD11459,2025-01-02,North,Home & Kitchen,Air Fryer,3,131.61,0,394.83,184.18,210.65,New
ORD10217,2025-01-02,South,Home & Kitchen,Vacuum Cleaner,2,146.41,0,292.82,149.07,143.75,VIP
ORD11949,2025-01-03,East,Home & Kitchen,Vacuum Cleaner,4,203.22,10,731.59,471.49,260.1,Returning
ORD10403,2025-01-03,East,Home & Kitchen,Cookware Set,2,122.09,20,195.34,143.69,51.65,New
ORD10810,2025-01-03,North,Books,Fiction Novel,5,15.19,0,75.95,42.98,32.97,New
ORD11499,2025-01-03,East,Apparel,Cotton T-Shirt,4,52.43,10,188.75,99.83,88.92,Returning
ORD11757,2025-01-04,East,Books,Biography,2,28.19,0,56.38,26.78,29.6,VIP
ORD11916,2025-01-04,South,Sports,Football,2,157.35,0,314.7,148.51,166.19,New
ORD11986,2025-01-05,South,Home & Kitchen,Blender,5,238.6,10,1073.7,620.31,453.39,New
ORD11904,2025-01-05,North,Home & Kitchen,Air Fryer,1,107.43,0,107.43,63.13,44.3,Returning
ORD11137,2025-01-05,North,Sports,Resistance Bands,3,57.07,0,171.21,100.01,71.2,Returning
ORD10715,2025-01-05,South,Electronics,Bluetooth Speaker,3,636.19,10,1717.71,1149.93,567.78,Returning
ORD11369,2025-01-06,West,Sports,Resistance Bands,4,167.21,5,635.4,433.14,202.26,New
ORD11582,2025-01-06,South,Home & Kitchen,Cookware Set,2,212.28,0,424.56,226.24,198.32,New
ORD11845,2025-01-08,West,Sports,Football,5,143.29,0,716.45,458.43,258.02,VIP
